datetime,location_name,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,mobility_composite,total_tests,total_pop,death,negative,positive,totalTestResults,visitor_outflow,pop_outflow,visitor_inflow,pop_inflow
2020-04-01,Alaska,144.5571476,53.047031,37.17403772,1.961618757,0.729537247,-52.0208266,3.8297961,788027.5317,3.0,4470.0,133.0,4603.0,47171,1084292,47506,1083755
2020-04-02,Alaska,150.80153280000005,54.88895462,38.41100785,1.855146558,0.704541945,-52.51870904,3.77375678,788027.5317,3.0,4879.0,143.0,5022.0,46488,1050356,46846,1050500
2020-04-03,Alaska,155.2703793,56.30441685,39.34237735,1.7198221619999998,0.667500771,-52.87137074,3.703534471,788027.5317,3.0,5859.0,157.0,6016.0,47405,1118576,47749,1117543
2020-04-04,Alaska,157.81361619999996,57.03876215,39.79212643,1.563691105,0.620583739,-53.09100972,3.629507983,788027.5317,5.0,5869.0,171.0,6040.0,43794,1047423,44188,1047608
2020-04-05,Alaska,158.3633705,56.72600657,39.50823726,1.39575337,0.566514867,-53.18807024,3.558058645,788027.5317,6.0,6099.0,185.0,6284.0,40644,1013503,41062,1014303
2020-04-06,Alaska,156.9353174,55.59425338,38.65385324,1.224966201,0.508263268,-53.17087028,3.492694252,788027.5317,6.0,6692.0,191.0,6883.0,42563,1097649,42861,1096165
2020-04-07,Alaska,153.6231335,53.77309668,37.36711012,1.059244885,0.448742822,-53.04539602,3.43589456,788027.5317,6.0,6700.0,213.0,6913.0,42392,1092095,42681,1090359
2020-04-08,Alaska,148.5885167,50.54128883,35.08535168,0.904830291,0.390571724,-52.81553548,3.391018621,788027.5317,7.0,6842.0,226.0,7068.0,43723,1128668,44050,1127316
2020-04-09,Alaska,142.0478999,47.3131333,32.87098699,0.765892062,0.3358547,-52.48355343,3.363627562,788027.5317,7.0,6988.0,235.0,7223.0,42845,1108839,43130,1106784
2020-04-10,Alaska,134.25732109999998,44.17624421,30.67058668,0.644580498,0.286075104,-52.05072912,3.361603151,788027.5317,7.0,7186.0,246.0,7432.0,44671,1169330,44886,1165178
2020-04-11,Alaska,125.4968396,40.65534231,28.21605775,0.541334089,0.242094033,-51.51811537,3.393868979,788027.5317,8.0,7475.0,257.0,7732.0,41334,1124105,41618,1120711
2020-04-12,Alaska,116.0557866,36.62053294,25.33707955,0.455345129,0.204216683,-50.88738645,3.468276904,788027.5317,8.0,7766.0,272.0,8038.0,34836,963346,35097,961126
2020-04-13,Alaska,106.2202805,32.75140531,22.49841211,0.385048967,0.172318683,-50.1618342,3.589870092,788027.5317,8.0,7553.0,277.0,7830.0,39538,1108823,39824,1106521
2020-04-14,Alaska,96.26287107,29.24967461,20.01438219,0.328523905,0.145981364,-49.34754729,3.760790893,788027.5317,9.0,8063.0,285.0,8348.0,39836,1164009,40075,1160114
2020-04-15,Alaska,86.43357398,25.81110779,17.55341949,0.28374796,0.124610989,-48.45337665,3.982486356,788027.5317,9.0,8371.0,293.0,8664.0,39732,1143778,40023,1141660
2020-04-16,Alaska,76.95235551,22.72402659,15.33051453,0.248798325,0.107546768,-47.49047788,4.259538362,788027.5317,9.0,8435.0,300.0,8735.0,39820,1160457,40092,1157594
2020-04-17,Alaska,68.0037607,19.8957574,13.33676155,0.221995876,0.094144611,-46.47196829,4.602971861,788027.5317,9.0,9141.0,309.0,9450.0,41751,1240230,42059,1237502
2020-04-18,Alaska,59.73225452,17.26198695,11.511645,0.201946726,0.083818317,-45.41264473,5.030422533,788027.5317,9.0,9341.0,314.0,9655.0,39271,1174272,39510,1170393
2020-04-19,Alaska,52.23909491,14.89838315,9.859264807999999,0.187509963,0.076055743,-44.32823539,5.561695932,788027.5317,9.0,9576.0,319.0,9895.0,36155,990165,36352,987869
2020-04-20,Alaska,45.58224413,12.85979775,8.529720767999999,0.177733657,0.070420547,-43.23414217,6.210166218,788027.5317,9.0,9803.0,321.0,10124.0,42156,1177042,42319,1170690
2020-04-21,Alaska,39.78001468,11.14572944,7.416619651,0.17182608600000002,0.066550141,-42.14403945,6.971789206,788027.5317,9.0,10790.0,329.0,11119.0,43096,1114363,43278,1108728
2020-04-22,Alaska,38.45012859,10.73473914,7.094338769,0.169107032,0.064139842,-41.06883086,7.8145689639999985,788027.5317,9.0,11824.0,335.0,12159.0,44056,1193907,44249,1187278
2020-04-23,Alaska,33.27361076,9.281552161,6.060774707,0.168980496,0.06292845700000001,-40.01881955,8.672605089,788027.5317,9.0,11824.0,337.0,12161.0,43335,1182807,43533,1175991
2020-04-24,Alaska,26.61495509,7.380533567,4.7813486880000005,0.170884185,0.062682402,-39.00547347,9.450304098,788027.5317,9.0,11942.0,339.0,12281.0,45247,1228030,45500,1223294
2020-04-25,Alaska,23.09009479,6.400535551,4.117509568,0.174242642,0.06317832799999999,-38.04206315,10.04111708,788027.5317,9.0,15393.0,339.0,15732.0,43525,1138360,43934,1138823
2020-04-26,Alaska,19.89621046,5.50420565,3.544787041,0.178424981,0.06418945,-37.14287146,10.35895902,788027.5317,9.0,15836.0,341.0,16177.0,40198,1146135,40538,1143523
2020-04-27,Alaska,17.75762326,4.880877454,3.133074539,0.182736736,0.06547745,-36.32157334,10.36990063,788027.5317,9.0,15911.0,345.0,16256.0,44084,1199251,44348,1194957
2020-04-28,Alaska,16.88745364,4.5954341460000006,2.955891502,0.186427984,0.066788809,-35.58982706,10.10665266,788027.5317,9.0,16738.0,351.0,17089.0,43870,1235015,44181,1230584
2020-04-29,Alaska,14.35718346,3.886488218,2.50871,0.188734166,0.067859726,-34.95577072,9.656703607,788027.5317,9.0,18764.0,355.0,19119.0,43817,1227898,44094,1221970
2020-04-30,Alaska,14.11885809,3.811185735,2.481143252,0.188956507,0.068434866,-34.42191954,9.132146341,788027.5317,9.0,18764.0,355.0,19119.0,42252,1264026,42611,1258446
2020-05-01,Alaska,14.5785807,3.908703976,2.555170057,0.186563716,0.068293304,-33.98316643,8.638331363999999,788027.5317,9.0,19961.0,364.0,20325.0,50430,1276283,50302,1268139
2020-05-02,Alaska,14.23749894,3.791233154,2.502576388,0.181304468,0.06728105200000001,-33.62589814,8.253971658,788027.5317,9.0,21034.0,365.0,21399.0,45876,1263534,45816,1255509
2020-05-03,Alaska,13.214853,3.479366455,2.3045524790000003,0.17327373699999998,0.065337052,-33.32783459,8.02447407,788027.5317,9.0,21210.0,368.0,21578.0,41215,1153164,41130,1145513
2020-05-04,Alaska,12.43077745,3.255247682,2.16917822,0.162908456,0.06250438900000001,-33.0585425,7.963792607999999,788027.5317,9.0,21353.0,370.0,21723.0,46529,1218139,46449,1209827
2020-05-05,Alaska,11.70321267,3.0479862260000004,2.030300916,0.15089146,0.058920295,-32.78240456,8.059345918,788027.5317,9.0,22321.0,371.0,22692.0,48446,1253448,48353,1244441
2020-05-06,Alaska,11.36399953,2.9499750280000003,1.964609943,0.137993958,0.054785500999999986,-32.46296553,8.277578697000001,788027.5317,10.0,23283.0,372.0,23655.0,49288,1238152,49125,1227674
2020-05-07,Alaska,10.74206945,2.77640683,1.857384189,0.124968231,0.050337381,-32.06715387,8.570373476,788027.5317,10.0,23967.0,374.0,24341.0,46829,1256851,46655,1244368
2020-05-08,Alaska,9.955865661,2.584908582,1.7377826630000002,0.112448916,0.045814122,-31.56897453,8.883458418,788027.5317,10.0,25096.0,377.0,25473.0,49086,1322145,48932,1310526
2020-05-09,Alaska,9.594326444,2.485519956,1.667378989,0.100910668,0.041425322,-30.95242327,9.166482576,788027.5317,10.0,26071.0,378.0,26449.0,48518,1324375,48303,1310084
2020-05-10,Alaska,10.16717359,2.626634082,1.7552267169999998,0.090664709,0.037338185,-30.21272562,9.38281699,788027.5317,10.0,26985.0,379.0,27364.0,44413,1211918,44313,1200868
2020-05-11,Alaska,10.16360126,2.632175574,1.738699458,0.081875908,0.033669795,-29.35600131,9.516304177,788027.5317,10.0,28299.0,381.0,28680.0,46211,1175521,46157,1166896
2020-05-12,Alaska,9.197679609,2.391437091,1.577585051,0.074601279,0.03049145,-28.39902719,9.573102515,788027.5317,10.0,29578.0,383.0,29961.0,47919,1264548,47966,1256973
2020-05-13,Alaska,9.481892095,2.494653804,1.63995238,0.068827018,0.027837337,-27.36913759,9.578358826,788027.5317,10.0,30266.0,383.0,30649.0,47973,1286852,48093,1279987
2020-05-14,Alaska,10.14080788,2.681564287,1.758853931,0.064496242,0.025713403,-26.30229414,9.569282989,788027.5317,10.0,31375.0,387.0,31762.0,46823,1338499,46931,1329812
2020-05-15,Alaska,10.48003493,2.771423069,1.806352132,0.061532286,0.024107716,-25.23996234,9.586838634,788027.5317,10.0,32030.0,388.0,32418.0,51367,1412233,51509,1404373
2020-05-16,Alaska,11.16477211,2.9393665610000004,1.903871578,0.059856923,0.022999411,-24.22580679,9.66798342,788027.5317,10.0,32889.0,392.0,33281.0,48190,1363660,48359,1355732
2020-05-17,Alaska,11.57913128,3.065557059,1.953593952,0.059411833,0.022367308,-23.30065246,9.839491387,788027.5317,10.0,34255.0,396.0,34651.0,46279,1202351,46434,1196184
2020-05-18,Alaska,12.29904868,3.272448016,2.088636082,0.0601703,0.022195596,-22.49599704,10.11406586,788027.5317,10.0,35212.0,399.0,35611.0,49961,1302303,50065,1293663
2020-05-19,Alaska,13.37688166,3.563937002,2.274062615,0.06214104400000001,0.022476968,-21.82836503,10.48932934,788027.5317,10.0,35981.0,399.0,36380.0,50720,1328856,50809,1318954
2020-05-20,Alaska,13.29745199,3.554719223,2.256669884,0.065378281,0.02321769,-21.29719652,10.95019452,788027.5317,10.0,36643.0,402.0,37045.0,52416,1305294,52538,1296564
2020-05-21,Alaska,12.73536758,3.439206192,2.166169684,0.06998096599999999,0.02443882,-20.88544535,11.47417376,788027.5317,10.0,39143.0,402.0,39545.0,52191,1348975,52269,1337161
2020-05-22,Alaska,12.86441126,3.496234123,2.157944551,0.07609310400000001,0.026176752,-20.56316268,12.03790529,788027.5317,10.0,41042.0,404.0,41446.0,54732,1356454,54806,1345084
2020-05-23,Alaska,12.30057789,3.327821857,2.055520063,0.0838992,0.028483312,-20.29336861,12.62228106,788027.5317,10.0,41943.0,408.0,42351.0,49106,1278745,49140,1265543
2020-05-24,Alaska,12.04336185,3.287736263,1.991791999,0.093615246,0.031423455,-20.03672986,13.21425254,788027.5317,10.0,43099.0,408.0,43507.0,44328,1182573,44450,1171165
2020-05-25,Alaska,10.98629167,3.019805706,1.802943316,0.105490998,0.035075858,-19.75434148,13.80493872,788027.5317,10.0,44063.0,409.0,44472.0,45509,1179239,45548,1166206
2020-05-26,Alaska,10.89684765,3.007921167,1.796332408,0.119801206,0.039530226,-19.41355915,14.38501642,788027.5317,10.0,44553.0,411.0,44964.0,50996,1331114,51034,1316115
2020-05-27,Alaska,11.47068867,3.175802228,1.90263539,0.136823916,0.044880873,-18.99612399,14.93899138,788027.5317,10.0,45951.0,412.0,46363.0,51729,1397382,52321,1392557
2020-05-28,Alaska,12.08829176,3.336600008,2.003910912,0.15683176,0.05122486,-18.49743881,15.440609900000002,788027.5317,10.0,47545.0,425.0,47970.0,53884,1401155,54748,1402167
2020-05-29,Alaska,12.14869263,3.347602154,1.998068419,0.18007514,0.05865681,-17.92311404,15.85250247,788027.5317,10.0,49009.0,430.0,49439.0,55163,1463422,55865,1457592
2020-05-30,Alaska,11.89719317,3.284808925,1.934113941,0.206770289,0.06726335900000001,-17.28457305,16.13270286,788027.5317,10.0,51261.0,434.0,51695.0,51308,1306262,52102,1303177
2020-05-31,Alaska,11.55093852,3.189582367,1.871746976,0.237095993,0.0771213,-16.59493834,16.24757178,788027.5317,10.0,51261.0,434.0,51695.0,48658,1225620,49469,1225051
2020-06-01,Alaska,12.04604051,3.325786572,1.927297206,0.271183902,0.088293173,-15.86770908,16.18573674,788027.5317,10.0,53723.0,467.0,54190.0,54122,1289089,55052,1292158
2020-06-02,Alaska,11.16471313,3.085286039,1.766053852,0.30908661800000004,0.100817994,-15.11749798,15.96544523,788027.5317,10.0,55716.0,487.0,56203.0,52745,1324544,52972,1313100
2020-06-03,Alaska,10.14701064,2.7997297910000003,1.593092823,0.35075643799999995,0.114705641,-14.36236674,15.63101195,788027.5317,10.0,57677.0,505.0,58182.0,53690,1380259,53972,1367839
2020-06-04,Alaska,9.217671315,2.553068626,1.432135861,0.39600164,0.129924959,-13.62414541,15.24079207,788027.5317,10.0,59584.0,513.0,60097.0,54532,1351820,54678,1337339
2020-06-05,Alaska,8.782107714,2.427990892,1.3539925330000002,0.444438593,0.14638815,-12.92490888,14.85302209,788027.5317,10.0,60466.0,524.0,60990.0,57215,1419426,57537,1407141
2020-06-06,Alaska,9.033515909,2.487736211,1.37295769,0.495470753,0.163943055,-12.2851187,14.51499958,788027.5317,10.0,63365.0,536.0,63901.0,52744,1366476,53113,1353036
2020-06-07,Alaska,9.992149187,2.743918421,1.495698591,0.548295051,0.182369444,-11.72185353,14.25775909,788027.5317,10.0,64360.0,544.0,64904.0,49713,1197583,50351,1194031
2020-06-08,Alaska,10.48342706,2.8788870930000003,1.553469965,0.601973839,0.201390888,-11.24479284,14.0964556,788027.5317,10.0,65349.0,563.0,65912.0,53442,1325959,54018,1316973
2020-06-09,Alaska,11.48206105,3.141791811,1.693775178,0.655520872,0.220693328,-10.85540393,14.03594652,788027.5317,11.0,66317.0,573.0,66890.0,53554,1305223,54266,1300177
2020-06-10,Alaska,12.41213398,3.410952216,1.834079662,0.707947577,0.239937197,-10.5522305,14.08016433,788027.5317,11.0,67127.0,593.0,67720.0,55774,1374975,56660,1374609
2020-06-11,Alaska,13.2482186,3.657182025,1.975616159,0.7583370490000001,0.258784269,-10.33389956,14.24179126,788027.5317,11.0,68400.0,611.0,69011.0,54338,1401078,55176,1397467
2020-06-12,Alaska,15.50559179,4.2946836180000005,2.305652839,0.8058793190000001,0.276916693,-10.19914209,14.54724991,788027.5317,12.0,70255.0,625.0,70880.0,58646,1429705,59615,1430880
2020-06-13,Alaska,16.91178106,4.694489174,2.470905421,0.849860518,0.294039924,-10.14662226,15.03336843,788027.5317,12.0,71149.0,654.0,71803.0,54136,1385396,55161,1383395
2020-06-14,Alaska,17.02114877,4.750489233,2.513885837,0.889642775,0.309886718,-10.1719586,15.73601429,788027.5317,12.0,72806.0,661.0,73467.0,49651,1302090,50768,1303412
2020-06-15,Alaska,17.02142341,4.744753376,2.541821877,0.924663779,0.324221285,-10.26111972,16.67477807,788027.5317,12.0,73773.0,664.0,74437.0,50162,1393093,51168,1391892
2020-06-16,Alaska,17.47004922,4.858111584,2.625048303,0.954424677,0.336835013,-10.39063322,17.83891079,788027.5317,12.0,75539.0,676.0,76215.0,50827,1404989,51966,1409537
2020-06-17,Alaska,18.20193507,5.041057222,2.74431902,0.978489145,0.34754381,-10.53387426,19.17925372,788027.5317,12.0,77013.0,696.0,77709.0,52398,1423374,53696,1428511
2020-06-18,Alaska,19.02506841,5.206216405,2.878694374,0.99649161,0.356190069,-10.66535534,20.60953885,788027.5317,12.0,80477.0,708.0,81185.0,50885,1421363,52135,1425857
2020-06-19,Alaska,17.76337414,4.863088053,2.696038794,1.00815855,0.362646436,-10.76322298,22.01881433,788027.5317,12.0,82909.0,722.0,83631.0,51581,1392929,52911,1400779
2020-06-20,Alaska,16.64992616,4.551928388,2.539507316,1.013346031,0.366824908,-10.81218753,23.2934839,788027.5317,12.0,86175.0,743.0,86918.0,48479,1353901,49935,1361033
2020-06-21,Alaska,15.80473881,4.320838738,2.405207727,1.012169223,0.368709614,-10.80416774,24.34355208,788027.5317,12.0,87296.0,755.0,88051.0,46046,1294833,47662,1308713
2020-06-22,Alaska,15.24178503,4.206854073,2.347066531,1.005152452,0.368396204,-10.7338127,25.12367584,788027.5317,12.0,90063.0,761.0,90824.0,51133,1344163,52470,1347652
2020-06-23,Alaska,14.3769379,3.959729235,2.234928688,0.993197184,0.366088534,-10.59654263,25.63980167,788027.5317,12.0,92169.0,778.0,92947.0,51228,1367101,52472,1368842
2020-06-24,Alaska,13.619288199999998,3.746860849,2.102612143,0.977431369,0.362077322,-10.39209,25.93812484,788027.5317,12.0,95304.0,792.0,96096.0,52206,1424676,53613,1429013
2020-06-25,Alaska,13.18252153,3.628256017,2.0276995280000003,0.959039407,0.3567165370000001,-10.12761407,26.08285121,788027.5317,12.0,98636.0,816.0,99452.0,52700,1428158,54353,1437131
2020-06-26,Alaska,13.56838932,3.70310629,2.032035142,0.939179732,0.350399313,-9.818857328,26.1343685,788027.5317,14.0,100956.0,836.0,101792.0,54554,1425602,55810,1430757
2020-06-27,Alaska,14.05176945,3.789682491,2.0331446680000003,0.918936084,0.343527794,-9.490841753,26.13682856,788027.5317,14.0,104727.0,854.0,105581.0,51306,1391764,52718,1400031
2020-06-28,Alaska,14.49274723,3.870617204,2.073096725,0.8992967059999999,0.336487506,-9.175839349,26.11678446,788027.5317,14.0,107417.0,883.0,108300.0,45240,1237503,46894,1249119
2020-06-29,Alaska,15.00655166,3.974048438,2.119905997,0.881151295,0.329636653,-8.905848329,26.08918347,788027.5317,14.0,107805.0,904.0,108709.0,51041,1353577,52555,1360728
2020-06-30,Alaska,16.64614662,4.397667304,2.318124954,0.8652992009999999,0.323302252,-8.707590842,26.06574295,788027.5317,14.0,111245.0,940.0,112185.0,53032,1381570,54411,1386784
2020-07-01,Alaska,18.47243178,4.909950849,2.538392697,0.852467986,0.31778216800000003,-8.599668667000001,26.06219614,788027.5317,14.0,113422.0,978.0,114400.0,54613,1431865,55783,1435644
2020-07-02,Alaska,19.69850907,5.248624503,2.687308432,0.8433282,0.31334838,-8.587569017,26.10232015,788027.5317,14.0,114892.0,1017.0,115909.0,53726,1491002,55022,1495154
2020-07-03,Alaska,20.15819026,5.395295185,2.7451519010000003,0.838463655,0.310240673,-8.661199182999999,26.21740297,788027.5317,15.0,119145.0,1063.0,120208.0,52873,1441696,54250,1445164
2020-07-04,Alaska,21.09422098,5.655527078,2.902196199,0.8383144509999999,0.308654893,-8.799665923,26.44087494,788027.5317,16.0,121621.0,1111.0,122732.0,45914,1223597,47310,1229764
2020-07-05,Alaska,22.31779452,5.97070185,3.0673363260000004,0.843130123,0.308733238,-8.982252091,26.799791,788027.5317,16.0,122615.0,1138.0,123753.0,46837,1270443,48263,1274592
2020-07-06,Alaska,23.73700625,6.342752895,3.245218786,0.8529907409999999,0.310565843,-9.192572725,27.30694427,788027.5317,16.0,122615.0,1138.0,123753.0,50826,1334571,52286,1339361
2020-07-07,Alaska,24.3308901,6.4732787589999985,3.308503228,0.8678657759999999,0.314198353,-9.415763638,27.95767002,788027.5317,17.0,130236.0,1184.0,131420.0,52085,1347507,53533,1351720
2020-07-08,Alaska,25.36162427,6.707938616,3.39939933,0.887628733,0.31962985,-9.64135794,28.73339927,788027.5317,17.0,132175.0,1226.0,133401.0,51480,1332418,53002,1336960
2020-07-09,Alaska,26.6424118,7.0302912410000005,3.550546139,0.912107962,0.326827876,-9.865137356,29.61030887,788027.5317,17.0,134472.0,1272.0,135744.0,53104,1368014,54751,1374899
2020-07-10,Alaska,27.18758965,7.154620725,3.571271969,0.941123806,0.33574465600000003,-10.08996078,30.56848708,788027.5317,17.0,140608.0,1323.0,141931.0,55211,1385198,56976,1395017
2020-07-11,Alaska,27.17614385,7.170764089,3.4987084210000003,0.97448526,0.346318043,-10.32459335,31.59682012,788027.5317,17.0,141991.0,1385.0,143376.0,49932,1312216,51923,1327909
2020-07-12,Alaska,27.42403346,7.299453418,3.542824088,1.011973376,0.358473578,-10.57895918,32.69204382,788027.5317,17.0,143996.0,1479.0,145475.0,46180,1262331,48038,1273821
2020-07-13,Alaska,27.95640374,7.480228498,3.627744563,1.053294599,0.372117531,-10.85607226,33.85457587,788027.5317,17.0,145051.0,1539.0,146590.0,52296,1372974,54069,1379382
2020-07-14,Alaska,28.22781799,7.620866274,3.611624168,1.098040431,0.38712659,-11.146284800000002,35.08578794,788027.5317,17.0,147894.0,1579.0,149473.0,51136,1408202,53335,1423143
2020-07-15,Alaska,27.54731408,7.556527812000001,3.597620905,1.145636724,0.403333416,-11.42914107,36.38961225,788027.5317,17.0,154462.0,1631.0,156093.0,53316,1427785,55219,1434363
2020-07-16,Alaska,27.57432945,7.640024192,3.60945825,1.195265753,0.420501887,-11.67991542,37.77730726,788027.5317,17.0,160990.0,2032.0,163022.0,52142,1316353,54043,1327598
2020-07-17,Alaska,28.71837245,8.136379025,3.855725325,1.245866444,0.438322284,-11.87664088,39.27075227,788027.5317,17.0,163333.0,2081.0,165414.0,52032,1427745,54444,1447428
2020-07-18,Alaska,29.7887207,8.451859424,4.034293966,1.296209223,0.456423533,-12.00523238,40.89952658,788027.5317,18.0,166204.0,2159.0,168363.0,48061,1366202,50563,1387953
2020-07-19,Alaska,30.0897928,8.629116689,4.123475502,1.345006112,0.474390821,-12.06080361,42.69014541,788027.5317,18.0,170733.0,2277.0,173010.0,45721,1292159,48027,1310911
2020-07-20,Alaska,30.64326487,8.742898321,4.161211152,1.390993214,0.491785864,-12.04473725,44.64987549,788027.5317,18.0,173172.0,2414.0,175586.0,49038,1373948,51455,1395509
2020-07-21,Alaska,31.32796835,8.914344809,4.269326081,1.4329834030000002,0.508168875,-11.96417182,46.74951578,788027.5317,18.0,176101.0,2525.0,178626.0,52428,1353104,54906,1374968
2020-07-22,Alaska,33.11572218,9.387633915,4.420068893,1.469854156,0.523108869,-11.83415257,48.90987025,788027.5317,19.0,182714.0,2619.0,185333.0,52138,1356936,54566,1375662
2020-07-23,Alaska,35.43426995,10.07351661,4.614329416,1.500538985,0.536191523,-11.67669241,50.99702657,788027.5317,19.0,186825.0,2684.0,189509.0,53133,1422884,55592,1439187
2020-07-24,Alaska,36.86923804,10.53381873,4.760873889,1.524102594,0.5470439739999999,-11.51786049,52.83349869,788027.5317,19.0,197824.0,2748.0,200572.0,52493,1372133,54995,1390059
2020-07-25,Alaska,38.62260328,11.02611167,4.965631873,1.539775031,0.5553417420000001,-11.38529143,54.23092171,788027.5317,20.0,202198.0,2868.0,205066.0,49817,1305614,52284,1324547
2020-07-26,Alaska,40.23379989,11.4855484,5.153408225,1.547021948,0.560824929,-11.30531109,55.04099277,788027.5317,20.0,204162.0,3102.0,207264.0,47434,1282340,50085,1304040
2020-07-27,Alaska,41.56427018,11.87705569,5.265812147,1.545745453,0.563356589,-11.29556534,55.20573832,788027.5317,21.0,204162.0,3206.0,207264.0,50796,1285939,53240,1307173
2020-07-28,Alaska,42.04870379999999,11.94605325,5.288149596,1.536416385,0.562959312,-11.36033729,54.78130529,788027.5317,22.0,210525.0,3350.0,213875.0,54911,1342336,57034,1353079
2020-07-29,Alaska,41.89782947,11.90977268,5.3052415360000005,1.520158617,0.559844397,-11.4926837,53.92135978,788027.5317,22.0,220222.0,3442.0,223664.0,55840,1368589,58073,1378415
2020-07-30,Alaska,41.31593104,11.45816213,5.1491548830000005,1.498647171,0.554411098,-11.67736277,52.83051622,788027.5317,23.0,221498.0,3559.0,225057.0,55167,1386214,57303,1393074
2020-07-31,Alaska,41.30387031,11.36151078,5.061011307,1.473943315,0.547222121,-11.89403172,51.71182264,788027.5317,23.0,229429.0,3677.0,233106.0,54959,1447165,57229,1454229
2020-08-01,Alaska,39.61963313,10.77665128,4.789920556,1.4482673069999998,0.538958037,-12.12203755,50.72759543,788027.5317,24.0,234806.0,3827.0,238633.0,53106,1313686,54910,1320294
2020-08-02,Alaska,38.6448882,10.48022874,4.605670204,1.423807181,0.530358048,-12.34306979,49.97820194,788027.5317,24.0,239106.0,3984.0,243090.0,50373,1156826,51991,1161374
2020-08-03,Alaska,38.2291126,10.39477779,4.471799753,1.402586858,0.522167715,-12.53907399,49.49423483,788027.5317,25.0,241743.0,4064.0,245807.0,52992,1333380,54768,1339103
2020-08-04,Alaska,37.76208325,10.18848631,4.323083894,1.386451067,0.515107821,-12.69191844,49.23578303,788027.5317,25.0,248524.0,4125.0,252649.0,53663,1378986,55308,1381039
2020-08-05,Alaska,37.711433,10.19003585,4.285560112,1.377083738,0.509855791,-12.78906803,49.09634428,788027.5317,25.0,253096.0,4183.0,257279.0,54918,1366262,56513,1368264
2020-08-06,Alaska,37.79037448,10.11782971,4.231719864,1.375983647,0.507023801,-12.82667474,48.91314752,788027.5317,25.0,257349.0,4223.0,261572.0,54144,1353918,55578,1351414
2020-08-07,Alaska,37.58286366,10.04007869,4.19653475,1.38456406,0.507181405,-12.80924657,48.48974924,788027.5317,25.0,264563.0,4288.0,268851.0,56684,1389002,57955,1382680
2020-08-08,Alaska,38.42001572,10.42776786,4.338359404,1.404125892,0.510851174,-12.74812819,47.63552276,788027.5317,26.0,269220.0,4373.0,273593.0,51646,1283511,53048,1281843
2020-08-09,Alaska,38.48936729,10.58852412,4.300827712,1.435813456,0.518494888,-12.65764225,46.21852957,788027.5317,26.0,273446.0,4473.0,277919.0,46941,1243960,48067,1237058
2020-08-10,Alaska,38.919896,10.76766334,4.319081614,1.480635428,0.530530718,-12.54916959,44.21457872,788027.5317,26.0,275804.0,4539.0,280343.0,53598,1229892,54585,1223405
2020-08-11,Alaska,39.00251607,10.70863827,4.249094698,1.5392747130000002,0.547283324,-12.42982591,41.72960159,788027.5317,26.0,286155.0,4589.0,290744.0,53498,1292063,54135,1276266
2020-08-12,Alaska,38.79828641,10.62685467,4.248147422,1.611811924,0.568910646,-12.30592974,38.98146458,788027.5317,27.0,287927.0,4655.0,292582.0,52287,1359256,52741,1336883
2020-08-13,Alaska,39.03781535,10.66622177,4.328013319,1.6975916130000002,0.59537361,-12.18438938,36.24772486,788027.5317,27.0,289303.0,4750.0,294053.0,55908,1287877,56100,1263122
2020-08-14,Alaska,38.39881923,10.38142321,4.304782846,1.794961455,0.626349164,-12.07047719,33.800428000000004,788027.5317,27.0,291060.0,4869.0,295929.0,55256,1352253,55596,1326985
2020-08-15,Alaska,39.4588003,10.53621304,4.523518428,1.90114698,0.661166151,-11.96685521,31.85182697,788027.5317,28.0,291723.0,4954.0,296677.0,53881,1284677,54077,1259568
2020-08-16,Alaska,41.60673782,11.09971029,4.818949228999999,2.012201171,0.698776787,-11.87104469,30.52520952,788027.5317,28.0,296455.0,5060.0,301515.0,52208,1228295,52252,1200193
2020-08-17,Alaska,42.30929406,11.26886439,4.963289833999999,2.122952322,0.7377123790000001,-11.77049314,29.85301833,788027.5317,28.0,300538.0,5110.0,305648.0,56584,1293659,56491,1265010
2020-08-18,Alaska,43.59139648,11.61062377,5.078853357,2.227114281,0.776095251,-11.64409715,29.79548186,788027.5317,29.0,304832.0,5177.0,310009.0,56107,1292177,55933,1260802
2020-08-19,Alaska,45.27774759,12.0639722,5.323639632,2.317643551,0.8117203000000001,-11.47275574,30.27212335,788027.5317,29.0,305602.0,5247.0,310849.0,54089,1380165,53858,1342650
2020-08-20,Alaska,46.29387615,12.34451883,5.504772858,2.387301903,0.842186773,-11.24463808,31.19836912,788027.5317,29.0,307315.0,5332.0,312647.0,55279,1367204,54166,1308731
2020-08-21,Alaska,48.22692551,12.79580032,5.66828489,2.429357296,0.865083589,-10.95647789,32.51680646,788027.5317,30.0,316132.0,5403.0,321535.0,54522,1408230,54478,1374661
2020-08-22,Alaska,48.21755943,12.82111037,5.701620192999999,2.438452893,0.8782457220000001,-10.61269356,34.20960558,788027.5317,31.0,320793.0,5494.0,326287.0,49773,1386523,49925,1352824
2020-08-23,Alaska,46.70090765,12.42103749,5.595395742999999,2.411554841,0.880054725,-10.22255772,36.28428594,788027.5317,32.0,321882.0,5558.0,327440.0,44791,1178666,44843,1152959
2020-08-24,Alaska,45.66684985,12.16362558,5.527229274,2.3490508180000003,0.869792955,-9.797303613,38.73652429,788027.5317,32.0,324875.0,5628.0,330503.0,47357,1308972,47067,1271997
