datetime,location_name,visitor_outflow,pop_outflow,visitor_inflow,pop_inflow,negative,positive,totalTestResults,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,mobility_composite,total_pop,death,latitude,longitude
2020/4/2,Alabama,911906,9566649,904113,9582535,7503,1233,8736,224.94629069999996,81.87626816,57.29659092,15.31269688,7.590339169,-35.20761889,4977688.275,6,32.318231,-86.902298
2020/4/3,Alabama,974948,10292520,969556,10335855,8187,1432,9619,246.39982519999998,89.34993614,62.43273796,16.17804185,8.042431933,-35.66728933,4977688.275,3,32.318231,-86.902298
2020/4/4,Alabama,854480,9205708,852529,9277032,9273,1580,10853,266.7545988,96.41343047,67.26119696,16.91643835,8.43286153,-36.0446662,4977688.275,8,32.318231,-86.902298
2020/4/5,Alabama,699333,7848208,696765,7892404,11282,1796,13078,273.2669126,97.88463479,68.17418692,17.52716843,8.760063378,-36.33480918,4977688.275,2,32.318231,-86.902298
2020/4/6,Alabama,815949,9098459,809844,9118196,12797,1968,14765,287.32286610000006,101.7839737,70.76887523,18.01771089,9.026577092,-36.53207826,4977688.275,5,32.318231,-86.902298
2020/4/7,Alabama,800970,8880744,795176,8907915,12797,2119,14916,303.1758164,106.12140320000002,73.74412864,18.40189925,9.238272339,-36.63187702,4977688.275,6,32.318231,-86.902298
2020/4/8,Alabama,822245,9090832,816514,9116636,16753,2369,19122,318.96094730000004,108.4922154,75.31441366,18.69800688,9.40346702,-36.63125344,4977688.275,10,32.318231,-86.902298
2020/4/9,Alabama,860851,9424386,857062,9481502,18058,2769,20827,319.7577691,106.5045098,73.99443056,18.92737714,9.532282866000001,-36.52934772,4977688.275,8,32.318231,-86.902298
2020/4/10,Alabama,904245,10085256,900495,10150378,18058,2968,21026,330.7061909,108.8160953,75.54860185,19.113002899999998,9.63590611,-36.32777479999999,4977688.275,6,32.318231,-86.902298
2020/4/11,Alabama,853779,9551467,852255,9633466,18058,3191,21249,341.20528889999997,110.53519650000001,76.71482542,19.27814483,9.725862323,-36.03115963,4977688.275,11,32.318231,-86.902298
2020/4/12,Alabama,639450,7014224,637206,7066536,18058,3525,21583,353.8786719,111.6637605,77.25812149,19.44484036,9.813267928,-35.64732488,4977688.275,2,32.318231,-86.902298
2020/4/13,Alabama,818794,9350819,813162,9382113,25448,3734,29182,358.68027589999997,110.5935989,75.97171299,19.632098899999995,9.907935792,-35.18701567,4977688.275,6,32.318231,-86.902298
2020/4/14,Alabama,791805,9851753,785680,9879279,29241,3876,33117,360.1410103,109.4295989,74.87829671,19.8550245,10.01790667,-34.66370068,4977688.275,11,32.318231,-86.902298
2020/4/15,Alabama,822743,10226776,816450,10255253,29964,4113,34077,361.9634168,108.09083020000001,73.50957972,20.1244905,10.14922766,-34.09093378,4977688.275,11,32.318231,-86.902298
2020/4/16,Alabama,828653,10358494,822084,10387154,32046,4345,36391,372.8134895,110.09180409999999,74.27222441,20.44630601,10.30548296,-33.47991132,4977688.275,12,32.318231,-86.902298
2020/4/17,Alabama,885604,10961936,880243,11017178,33318,4530,37848,374.6990831,109.62514399999999,73.48523481,20.82247433,10.4883263,-32.83804526,4977688.275,11,32.318231,-86.902298
2020/4/18,Alabama,819587,10063420,817015,10154102,37883,4655,42538,377.19968860000006,109.00670259999998,72.69420759999998,21.25196177,10.69781643,-32.16879257,4977688.275,2,32.318231,-86.902298
2020/4/19,Alabama,646538,7495192,643883,7570777,40875,4837,45712,381.77811560000004,108.8816078,72.05430236,21.73151207,10.93274871,-31.47192621,4977688.275,8,32.318231,-86.902298
2020/4/20,Alabama,841848,9943744,835319,9969055,40875,5025,45900,388.1480997,109.50549170000001,72.63343370000001,22.25619032,11.19096521,-30.74416813,4977688.275,13,32.318231,-86.902298
2020/4/21,Alabama,876024,9906528,868970,9941989,43295,5231,48526,397.2005847,111.28930659999999,74.05441365,22.81950059,11.46944605,-29.98075025,4977688.275,10,32.318231,-86.902298
2020/4/22,Alabama,880227,10007540,873248,10041883,43295,5465,48760,395.844053,110.5141336,73.03621377,23.41326647,11.76429459,-29.17515415,4977688.275,17,32.318231,-86.902298
2020/4/23,Alabama,818634,9126568,810845,9150608,46863,5778,52641,399.5148156,111.44319820000001,72.77146165,24.02746565,12.0706884,-28.32075262,4977688.275,3,32.318231,-86.902298
2020/4/24,Alabama,938722,10893451,931477,10935059,46863,5832,52695,403.6441844,111.93366440000001,72.51425316,24.65014636,12.38284677,-27.41346033,4977688.275,0,32.318231,-86.902298
2020/4/25,Alabama,850147,9640603,845913,9737417,65207,6137,71344,420.21530690000003,116.4829783,74.93431979,25.26783461,12.69421109,-26.45371081,4977688.275,15,32.318231,-86.902298
2020/4/26,Alabama,755878,9110765,751733,9170791,67281,6270,73551,427.942404,118.3885244,76.24390036,25.86623667,12.99775782,-25.44623754,4977688.275,4,32.318231,-86.902298
2020/4/27,Alabama,852676,10067519,844277,10085008,67498,6499,73997,438.44915199999997,120.5125567,77.35798056,26.430705,13.28620743,-24.39989035,4977688.275,6,32.318231,-86.902298
2020/4/28,Alabama,865972,10259361,859439,10306240,69140,6687,75827,447.81465769999994,121.8598619,78.38313397,26.94727709,13.55251913,-23.32811064,4977688.275,20,32.318231,-86.902298
2020/4/29,Alabama,820342,9711353,813644,9752424,73607,6842,80449,459.77161320000005,124.4601326,80.33843452,27.40350264,13.79030336,-22.24813217,4977688.275,3,32.318231,-86.902298
2020/4/30,Alabama,897753,10799738,890220,10839922,80177,7019,87196,467.12390849999997,126.09348190000001,82.0888861,27.78818571,13.99372663,-21.18009023,4977688.275,24,32.318231,-86.902298
2020/5/1,Alabama,1059133,11728302,1054593,11811603,84775,7158,91933,480.5451183,128.8402934,84.22455675,28.09120525,14.15748029,-20.14594967,4977688.275,10,32.318231,-86.902298
2020/5/2,Alabama,975931,11082826,972970,11196928,84775,7434,92209,479.79905999999994,127.7633179,84.33600618,28.30391938,14.27700569,-19.16724018,4977688.275,9,32.318231,-86.902298
2020/5/3,Alabama,824647,10023629,823344,10133009,84775,7725,92500,478.2551753000001,125.9208115,83.40343625,28.42006142,14.34889123,-18.26259184,4977688.275,2,32.318231,-86.902298
2020/5/4,Alabama,949738,10762069,942404,10793491,95092,8025,103117,481.70211720000003,126.1433331,84.05731225,28.43626042,14.37110149,-17.44515022,4977688.275,6,32.318231,-86.902298
2020/5/5,Alabama,955944,10684592,948446,10721951,98481,8285,106766,479.9224388,124.9910622,83.25807577,28.35242726,14.343173499999999,-16.72151764,4977688.275,17,32.318231,-86.902298
2020/5/6,Alabama,973046,10640516,964929,10685849,100935,8581,109516,482.79704639999994,125.329047,83.4660258,28.17185798,14.26630772,-16.09204416,4977688.275,27,32.318231,-86.902298
2020/5/7,Alabama,993754,11186639,987157,11254845,106275,8898,115173,482.4076374,124.68359699999999,83.41189024,27.90068848,14.14314425,-15.55268312,4977688.275,9,32.318231,-86.902298
2020/5/8,Alabama,994743,11212006,987570,11296889,110893,9221,120114,474.1710638,123.11223290000001,82.76590728,27.54816677,13.97790611,-15.09670501,4977688.275,26,32.318231,-86.902298
2020/5/9,Alabama,1014378,11729399,1007857,11824396,115927,9567,125494,475.0619757,123.0702361,82.56007981,27.1267817,13.77646315,-14.71644629,4977688.275,13,32.318231,-86.902298
2020/5/10,Alabama,891257,10552971,888191,10661681,117644,9777,127421,480.2729529,124.0759092,82.91271031,26.65144334,13.54593076,-14.40369772,4977688.275,5,32.318231,-86.902298
2020/5/11,Alabama,953028,10420817,949513,10551604,119435,10009,129444,481.10471229999996,124.59678799999999,82.30316016,26.13812734,13.29406346,-14.14759348,4977688.275,8,32.318231,-86.902298
2020/5/12,Alabama,976255,11089108,972385,11193186,122908,10310,133218,486.18978089999996,126.41147820000002,83.39122068,25.60298134,13.02885274,-13.93602626,4977688.275,28,32.318231,-86.902298
2020/5/13,Alabama,987454,11351460,983730,11461765,125755,10617,133218,488.7864733,128.5980712,84.53866928,25.06160559,12.75815817,-13.75714279,4977688.275,20,32.318231,-86.902298
2020/5/14,Alabama,992455,11670383,990275,11797792,131017,10968,136372,494.2520331,130.6965497,85.72464267,24.52834568,12.48931787,-13.59967529,4977688.275,18,32.318231,-86.902298
2020/5/15,Alabama,1057492,12305084,1057429,12488430,134847,11216,146063,505.1806499,133.5939542,87.07357842,24.01601919,12.22897989,-13.45378763,4977688.275,9,32.318231,-86.902298
2020/5/16,Alabama,1004164,11826862,1005892,12044780,141971,11523,153494,499.2084252,131.42736259999998,85.12746369,23.53604238,11.98312496,-13.31325224,4977688.275,9,32.318231,-86.902298
2020/5/17,Alabama,898025,9815022,902872,10051410,144579,11771,156350,503.6110638,133.3302485,84.96764607,23.09815695,11.75690706,-13.17625675,4977688.275,3,32.318231,-86.902298
2020/5/18,Alabama,1001785,10972360,1003131,11146318,145037,12086,157123,511.95008550000006,136.2162299,86.93984788,22.71027577,11.55456954,-13.04424652,4977688.275,1,32.318231,-86.902298
2020/5/19,Alabama,1019337,11562057,1018141,11698757,145190,12376,157566,522.0211896000001,139.07954640000003,88.74331862,22.37782987,11.37915277,-12.92142608,4977688.275,15,32.318231,-86.902298
2020/5/20,Alabama,1051274,11501107,1052828,11693719,151706,12744,164450,520.1423771999999,139.04619540000002,88.27177108,22.10366668,11.23243433,-12.81271475,4977688.275,13,32.318231,-86.902298
2020/5/21,Alabama,1087912,12053380,1089405,12245320,157620,13119,170739,516.4794856000001,139.4761033,87.84844229,21.88868715,11.11521269,-12.72047289,4977688.275,12,32.318231,-86.902298
2020/5/22,Alabama,1149199,12220751,1152754,12492326,164205,13563,177768,503.40715379999995,136.8138218,84.44418503,21.73186031,11.02728192,-12.64177804,4977688.275,8,32.318231,-86.902298
2020/5/23,Alabama,1047813,11528119,1051397,11823736,168738,13938,182676,514.134097,139.0948215,85.9157156,21.62992052,10.96728839,-12.56782481,4977688.275,9,32.318231,-86.902298
2020/5/24,Alabama,943330,10487670,942500,10700138,171472,14327,185799,519.854658,141.9159394,85.97618851,21.57773734,10.93293094,-12.48509054,4977688.275,5,32.318231,-86.902298
2020/5/25,Alabama,923357,10189752,927890,10437110,175585,14730,190315,513.3834254,141.11387580000002,84.25055911,21.5690923,10.92131664,-12.37633502,4977688.275,11,32.318231,-86.902298
2020/5/26,Alabama,1003958,10967846,1001502,11117899,178363,15396,193759,512.2993565,141.4130148,84.45194115,21.597074300000003,10.9291268,-12.22589942,4977688.275,13,32.318231,-86.902298
2020/5/27,Alabama,1003474,11217310,1000988,11370094,179951,15843,195794,525.9001316,145.60196499999998,87.23070001,21.65447205,10.95281436,-12.02629753,4977688.275,6,32.318231,-86.902298
2020/5/28,Alabama,1071136,11799435,1067655,11953807,184171,16310,200481,539.6693018,148.95906159999998,89.46253319,21.73384778,10.98867559,-11.77985823,4977688.275,9,32.318231,-86.902298
2020/5/29,Alabama,1159432,12755121,1157305,12944360,192060,16823,208883,561.8781734,154.82691359999998,92.41085178,21.827609699999996,11.03290253,-11.49763809,4977688.275,15,32.318231,-86.902298
2020/5/30,Alabama,1085293,11986591,1088342,12269923,194842,17359,212201,567.1205972,156.5817057,92.19618756,21.92822075,11.08169755,-11.1959795,4977688.275,13,32.318231,-86.902298
2020/5/31,Alabama,971850,10811252,971624,11000286,199650,17903,221307,567.7277206,156.7677227,91.99621673,22.02873341,11.13152142,-10.89160482,4977688.275,13,32.318231,-86.902298
2020/6/1,Alabama,1063272,11401208,1059765,11546745,205160,18363,223235,578.7263663,159.7803341,92.59289041,22.12313589,11.17925517,-10.59730369,4977688.275,15,32.318231,-86.902298
2020/6/2,Alabama,1049977,11524135,1047216,11684176,205160,18642,223802,577.8516477000001,159.6850363,91.40558438,22.20667792,11.22235911,-10.32063322,4977688.275,5,32.318231,-86.902298
2020/6/3,Alabama,1070401,11764143,1068536,11932464,212743,18851,231297,567.864107,156.6831961,89.15534491,22.27659826,11.2592316,-10.06454086,4977688.275,2,32.318231,-86.902298
2020/6/4,Alabama,1092741,11847724,1089367,12014618,216227,19072,235299,566.6904092999999,156.959329,88.0458447,22.33242689,11.28936406,-9.827619104,4977688.275,0,32.318231,-86.902298
2020/6/5,Alabama,1148933,12379586,1144882,12570584,220086,19387,239159,566.4726432,156.61279309999998,87.33663422,22.37540838,11.31309329,-9.60412605,4977688.275,23,32.318231,-86.902298
2020/6/6,Alabama,1080936,11901788,1086261,12224728,225601,20043,245310,569.5187852999999,156.8395428,86.5582353,22.40783315,11.33133135,-9.386397136,4977688.275,13,32.318231,-86.902298
2020/6/7,Alabama,940592,10203917,938576,10391984,239066,20500,259232,574.3154995,157.7113041,85.96778002,22.43299531,11.34556107,-9.166528935,4977688.275,3,32.318231,-86.902298
2020/6/8,Alabama,1043272,11125637,1040676,11283523,239066,20925,259232,580.4702557999999,159.4047746,86.01606164,22.45469006,11.35757808,-8.936173678,4977688.275,26,32.318231,-86.902298
2020/6/9,Alabama,1056578,11188201,1049885,11307524,246317,21422,267388,586.3103125,160.42981569999998,86.48951172,22.47686288,11.36929782,-8.690365612,4977688.275,11,32.318231,-86.902298
2020/6/10,Alabama,1081332,11783033,1077310,11921794,251068,21989,272694,601.0786799,165.1811572,88.81842424,22.50354199,11.3827226,-8.430586336000001,4977688.275,15,32.318231,-86.902298
2020/6/11,Alabama,1118747,12300706,1116452,12475929,255981,22845,278455,610.2204104,168.4518639,90.99799302,22.53886877,11.39993091,-8.164617331,4977688.275,11,32.318231,-86.902298
2020/6/12,Alabama,1158203,12818551,1155091,13040264,262675,23710,286008,616.965595,170.8849343,91.7416436,22.58713821,11.42307883,-7.9040572220000005,4977688.275,14,32.318231,-86.902298
2020/6/13,Alabama,1129631,12263566,1134180,12609202,268651,24601,292872,624.2955586,173.29627969999999,91.21305878,22.65295111,11.45446627,-7.662009161,4977688.275,4,32.318231,-86.902298
2020/6/14,Alabama,988971,11070733,988959,11301469,271840,25615,297075,629.7909426,175.7704566,93.01502218,22.74144847,11.49664558,-7.450750915,4977688.275,0,32.318231,-86.902298
2020/6/15,Alabama,1045473,11926500,1045887,12134250,276402,26272,302294,632.495433,176.3092762,94.45101564,22.85769985,11.55214397,-7.277907267000001,4977688.275,1,32.318231,-86.902298
2020/6/16,Alabama,1035115,12191689,1032421,12361684,278512,26912,305036,635.9966714999999,176.8594214,95.56481279,23.00652706,11.62339035,-7.146913905,4977688.275,11,32.318231,-86.902298
2020/6/17,Alabama,1087986,12370461,1083654,12525101,283411,27312,310325,647.2454389,179.2557375,97.58566666,23.19269448,11.71281376,-7.059871104,4977688.275,5,32.318231,-86.902298
2020/6/18,Alabama,1088523,12650350,1084645,12827922,294328,28206,322124,654.613251,179.1351375,99.04991888,23.42087502,11.82279796,-7.018414461,4977688.275,20,32.318231,-86.902298
2020/6/19,Alabama,1128849,13166514,1131680,13492716,302323,29002,330906,657.5483472,180.0173485,99.79949978,23.69558248,11.95564183,-7.023089969,4977688.275,12,32.318231,-86.902298
2020/6/20,Alabama,1090258,12616397,1109787,13208557,309974,29549,339100,657.0468066000001,179.6302267,100.2151695,24.02147451,12.11370726,-7.072420136,4977688.275,16,32.318231,-86.902298
2020/6/21,Alabama,937311,11234072,946224,11601353,314657,30021,344255,656.141126,179.3816417,99.85332403,24.403494100000003,12.29948204,-7.161252811000001,4977688.275,1,32.318231,-86.902298
2020/6/22,Alabama,1026479,11384964,1024876,11584707,318656,30454,348687,659.5142867999999,182.03119630000003,101.55791500000001,24.84698718,12.51563042,-7.278491321000001,4977688.275,2,32.318231,-86.902298
2020/6/23,Alabama,1028468,11656399,1024504,11815389,322941,31097,353611,661.8866558,182.2983419,102.8918317,25.35766783,12.76499195,-7.41087255,4977688.275,23,32.318231,-86.902298
2020/6/24,Alabama,1041601,11798254,1038975,11986589,326695,32064,358319,664.1874746,182.72746769999998,102.540502,25.94149873,13.05053375,-7.548447733,4977688.275,27,32.318231,-86.902298
2020/6/25,Alabama,1078441,12200785,1076066,12411366,336252,33206,369005,667.7552636,183.7878321,102.7122944,26.60430761,13.37518096,-7.687141906,4977688.275,5,32.318231,-86.902298
2020/6/26,Alabama,1132998,12596815,1132469,12878260,344140,34183,377857,676.3463437,184.5895147,101.2912812,27.35068321,13.74131033,-7.828604267999999,4977688.275,11,32.318231,-86.902298
2020/6/27,Alabama,1044680,11908721,1058716,12413826,348943,35083,384026,688.8835263,185.7879783,99.67427046,28.18273086,14.15017557,-7.978564368,4977688.275,12,32.318231,-86.902298
2020/6/28,Alabama,947604,10952208,951048,11269431,350839,35441,385803,705.7379355,188.4833393,100.9513917,29.10017832,14.60193699,-8.142539477,4977688.275,0,32.318231,-86.902298
2020/6/29,Alabama,1021782,11695701,1018710,11891491,356118,37175,392800,725.6780248,192.1747039,102.513171,30.10125056,15.09600739,-8.319206575,4977688.275,10,32.318231,-86.902298
2020/6/30,Alabama,1046726,11825126,1040643,11977476,368607,38045,406143,749.6912828,198.05741940000001,104.4012233,31.18338693,15.63131914,-8.498903889,4977688.275,21,32.318231,-86.902298
2020/7/1,Alabama,1040348,11872088,1034839,12046701,374991,38962,413433,774.062068,205.7447959,106.36788500000002,32.34335021,16.20637917,-8.666382205,4977688.275,22,32.318231,-86.902298
2020/7/2,Alabama,1077278,12822562,1075801,13093650,379617,40111,419221,813.5738236000001,216.77495950000002,110.9893033,33.57708097,16.81924513,-8.803312738999999,4977688.275,13,32.318231,-86.902298
2020/7/3,Alabama,1092461,12651532,1095755,13021842,388766,41865,430128,854.9779458999999,228.8329625,116.43130179999999,34.87950887,17.46747419,-8.890508198,4977688.275,21,32.318231,-86.902298
2020/7/4,Alabama,942680,10672700,952407,11122465,399226,42862,441585,896.6223244999999,240.3915196,123.35956399999999,36.24436116,18.14804082,-8.911912617999999,4977688.275,1,32.318231,-86.902298
2020/7/5,Alabama,909447,10357829,916868,10729646,405933,43953,449383,939.2215151,251.2708696,129.0857064,37.66394978,18.85723239,-8.861153185,4977688.275,0,32.318231,-86.902298
2020/7/6,Alabama,1014854,11402129,1014894,11641810,410217,44878,454592,980.4727295,261.9915998,134.0459065,39.12889919,19.59051546,-8.743723947000001,4977688.275,0,32.318231,-86.902298
2020/7/7,Alabama,1028248,11526510,1023439,11683235,415579,45785,460842,1032.741331,274.7627602,140.4316905,40.62813166,20.34251981,-8.57389378,4977688.275,26,32.318231,-86.902298
2020/7/8,Alabama,1040922,11612171,1036062,11778911,421330,46962,467754,1076.984007,284.85330960000005,144.35584540000002,42.14904132,21.10710747,-8.372756399,4977688.275,25,32.318231,-86.902298
2020/7/9,Alabama,1071899,11997547,1067213,12179062,421330,49174,467754,1114.449534,294.07640919999994,148.5190049,43.677747700000005,21.87747544,-8.165911122,4977688.275,10,32.318231,-86.902298
2020/7/10,Alabama,1131263,12530479,1129705,12794898,441708,50508,491600,1157.971457,304.7289845,152.1073055,45.19864386,22.64594832,-7.979652581,4977688.275,36,32.318231,-86.902298
2020/7/11,Alabama,1050172,11983888,1063951,12496495,450073,51947,501367,1197.977497,316.1012858,154.2299003,46.69452693,23.40404655,-7.83828547,4977688.275,10,32.318231,-86.902298
2020/7/12,Alabama,896162,10339753,898544,10627751,457919,53587,510827,1229.323099,327.2088589,158.81236040000002,48.14630182,24.14236334,-7.760867281,4977688.275,7,32.318231,-86.902298
2020/7/13,Alabama,1035252,11386903,1033361,11598073,464059,55545,518827,1266.7787460000002,338.94897810000003,164.38272080000002,49.53289151,24.85050155,-7.756419952000001,4977688.275,3,32.318231,-86.902298
2020/7/14,Alabama,1046709,11772329,1044125,11967456,471834,57255,528275,1299.851908,350.93033310000004,166.3102889,50.83156388,25.51722952,-7.825514532000001,4977688.275,40,32.318231,-86.902298
2020/7/15,Alabama,1044758,11875556,1043472,12073806,481982,59067,540207,1355.863943,371.9282239,177.07296090000003,52.01839979,26.13068053,-7.963344694,4977688.275,47,32.318231,-86.902298
2020/7/16,Alabama,1070088,11447442,1066312,11680954,490021,61088,550179,1409.997768,390.6683235,184.5676097,53.06881014,26.67858478,-8.161479505,4977688.275,19,32.318231,-86.902298
2020/7/17,Alabama,1117437,12830864,1114371,13057735,500024,63091,562135,1443.9215140000001,409.0862999,193.8607336,53.95802362,27.14850831,-8.409273118,4977688.275,35,32.318231,-86.902298
2020/7/18,Alabama,1034390,12076210,1048112,12572788,509261,65234,573441,1471.446588,417.48888230000006,199.27838290000003,54.66188495,27.52824074,-8.695087597,4977688.275,21,32.318231,-86.902298
2020/7/19,Alabama,918305,10732048,921362,11016698,518522,67011,584387,1492.7373220000002,428.085518,204.563249,55.15834674,27.80650253,-9.005916816000001,4977688.275,1,32.318231,-86.902298
2020/7/20,Alabama,1001524,11655349,998950,11839699,524897,68891,592608,1517.568642,432.98089780000004,206.0786795,55.43013928,27.97418914,-9.325303632999999,4977688.275,4,32.318231,-86.902298
2020/7/21,Alabama,1023752,11453113,1018850,11606801,530023,70358,599098,1533.272994,436.29143150000004,208.95202369999998,55.46694775,28.02540534,-9.635664094,4977688.275,12,32.318231,-86.902298
2020/7/22,Alabama,1064682,11780561,1061043,11955351,537675,71813,608088,1539.0760089999999,436.29675539999994,205.4257477,55.26631329,27.95794989,-9.922558841,4977688.275,61,32.318231,-86.902298
2020/7/23,Alabama,1076857,11976618,1078654,12225133,545315,74212,618011,1537.668363,437.139747,200.23859309999997,54.835630099999996,27.77435899,-10.17660252,4977688.275,33,32.318231,-86.902298
2020/7/24,Alabama,1134411,12241072,1139178,12590133,552979,76005,627344,1523.7569130000002,435.3488153,196.7606299,54.19259084,27.4822162,-10.39301186,4977688.275,41,32.318231,-86.902298
2020/7/25,Alabama,1053880,11628740,1071360,12160514,563481,78130,639795,1530.564261,436.9506718,196.781626,53.3623557,27.09290241,-10.57077534,4977688.275,18,32.318231,-86.902298
2020/7/26,Alabama,947464,10621346,951804,10904881,570392,79294,647743,1550.050728,442.493195,198.54063480000002,52.375141,26.62059115,-10.71073264,4977688.275,17,32.318231,-86.902298
2020/7/27,Alabama,1029979,11359551,1024685,11507839,576844,81115,655973,1542.707062,440.8309738,195.4468478,51.26431249,26.081398800000002,-10.81255129,4977688.275,18,32.318231,-86.902298
2020/7/28,Alabama,1061184,11418551,1054044,11512849,583033,82366,663342,1550.7371640000001,440.5650365,195.0245635,50.06386617,25.49209465,-10.87577575,4977688.275,0,32.318231,-86.902298
2020/7/29,Alabama,1093481,11494944,1087219,11603442,584493,83782,666065,1537.60982,437.0771386,194.69723340000002,48.80690716,24.86928785,-10.90276609,4977688.275,47,32.318231,-86.902298
2020/7/30,Alabama,1117878,11795721,1112857,11937892,594346,85762,677841,1540.682569,427.27805520000004,192.0134189,47.52457748,24.22884405,-10.899935300000001,4977688.275,27,32.318231,-86.902298
2020/7/31,Alabama,1162219,12592278,1160447,12821307,601744,87723,687022,1549.711569,426.28123160000007,189.8879625,46.2453816,23.58545402,-10.87715915,4977688.275,15,32.318231,-86.902298
2020/8/1,Alabama,1108042,11953573,1119567,12352947,608022,89349,694802,1545.187252,420.2952641,186.80950819999998,44.994783899999995,22.95237538,-10.84672114,4977688.275,23,32.318231,-86.902298
2020/8/2,Alabama,1007637,10236675,1010924,10491999,614626,91444,703437,1539.614364,417.53286049999997,183.4901415,43.79491069,22.34124393,-10.82053009,4977688.275,24,32.318231,-86.902298
2020/8/3,Alabama,1091849,11601785,1090943,11765425,621390,92661,711317,1552.810327,422.2205855,181.63792890000002,42.6644009,21.76197248,-10.80572156,4977688.275,6,32.318231,-86.902298
2020/8/4,Alabama,1105363,11832386,1104677,11995894,628599,93702,719489,1523.3386130000001,411.007902,174.395056,41.61816318,21.22262014,-10.80436757,4977688.275,33,32.318231,-86.902298
2020/8/5,Alabama,1115228,11835554,1114139,12003734,632806,94654,724582,1527.9217019999999,412.86091989999994,173.6343538,40.66744143,20.72940773,-10.8157779,4977688.275,29,32.318231,-86.902298
2020/8/6,Alabama,1128142,12000888,1128048,12181808,643192,96592,736594,1513.772755,405.290902,169.5104197,39.81975941,20.28668516,-10.83838417,4977688.275,19,32.318231,-86.902298
2020/8/7,Alabama,1190534,12636859,1190149,12852008,651115,98301,745942,1514.139119,404.49487949999997,169.07007109999998,39.07881919,19.89687311,-10.87072502,4977688.275,21,32.318231,-86.902298
2020/8/8,Alabama,1091468,11671132,1093684,11964073,651115,98387,745942,1503.4890050000001,408.0694403,169.7728525,38.445242799999995,19.56080531,-10.91219103,4977688.275,0,32.318231,-86.902298
2020/8/9,Alabama,957123,10695548,954035,10866098,661117,101334,758852,1475.6646050000002,405.9591351,164.8917525,37.917179299999994,19.27800327,-10.96159543,4977688.275,33,32.318231,-86.902298
2020/8/10,Alabama,1085747,11148606,1081463,11277011,677547,103020,776937,1436.343114,397.38181960000003,159.39619,37.49101999,19.04699829,-11.01400472,4977688.275,29,32.318231,-86.902298
2020/8/11,Alabama,1089005,11371220,1085157,11489557,679838,103851,779764,1424.027127,390.98481119999997,155.13937880000003,37.16250448,18.8658733,-11.061903599999999,4977688.275,50,32.318231,-86.902298
2020/8/12,Alabama,1078830,11697110,1076898,11845530,690985,104786,791786,1394.391952,381.9240999,152.67639690000001,36.92681289,18.73233462,-11.09865339,4977688.275,35,32.318231,-86.902298
2020/8/13,Alabama,1125074,11505689,1123104,11668019,697005,105557,798501,1370.784938,374.5367413,151.97508919999999,36.77771166,18.6433565,-11.1202939,4977688.275,8,32.318231,-86.902298
2020/8/14,Alabama,1175170,12261531,1176026,12495283,718675,106309,820871,1336.457615,361.3218424,149.8264773,36.70776825,18.59533327,-11.12578919,4977688.275,3,32.318231,-86.902298
2020/8/15,Alabama,1093979,11482773,1101814,11848023,729437,107580,832794,1305.843443,348.6838073,149.70062030000003,36.70858593,18.58419117,-11.11732989,4977688.275,3,32.318231,-86.902298
2020/8/16,Alabama,1003773,10310320,1006607,10541989,737991,108433,842070,1278.916593,341.1852122,148.1258674,36.77024418,18.60509086,-11.09904853,4977688.275,2,32.318231,-86.902298
2020/8/17,Alabama,1078871,11083012,1076446,11232611,743919,109004,848514,1244.178887,331.3806923,145.9542296,36.88097592,18.65229029,-11.0732589,4977688.275,27,32.318231,-86.902298
2020/8/18,Alabama,1112052,11358844,1108537,11482201,757898,110361,863713,1222.1269320000001,325.5150591,142.39056259999998,37.02711595,18.71913267,-11.04004954,4977688.275,11,32.318231,-86.902298
2020/8/19,Alabama,1084385,11675909,1081649,11814113,773868,111478,880652,1194.0096800000001,318.13639930000005,140.3885483,37.19309421,18.79801601,-10.99922388,4977688.275,8,32.318231,-86.902298
2020/8/20,Alabama,1103746,11885246,1099739,12017738,784330,112449,891813,1166.755017,311.1216963,138.7380337,37.36167502,18.88048674,-10.950836500000001,4977688.275,30,32.318231,-86.902298
2020/8/21,Alabama,1168300,12732679,1167893,12953566,784330,112770,891813,1146.878384,304.2953005,134.7967623,37.51456932,18.95751701,-10.89521853,4977688.275,16,32.318231,-86.902298
2020/8/22,Alabama,1068732,11965614,1069544,12231552,801750,114532,911316,1122.596839,298.4999269,132.7446034,37.633218,19.01986247,-10.83280572,4977688.275,21,32.318231,-86.902298
2020/8/23,Alabama,934733,10486397,935528,10704569,806609,115060,916703,1106.419978,294.2744524,132.56396809999998,37.69961013,19.05844799,-10.76224631,4977688.275,2,32.318231,-86.902298
2020/8/24,Alabama,1002933,11366157,998931,11493553,806609,116710,916364,1099.480599,292.8529202,133.07424029999999,37.69679573,19.06463188,-10.67752722,4977688.275,11,32.318231,-86.902298
2020/8/25,Alabama,1004990,11469975,1000780,11590698,810035,117242,920989,1076.465157,288.3917524,130.62806899999998,37.60945962,19.03050662,-10.56932349,4977688.275,13,32.318231,-86.902298
2020/8/26,Alabama,1015657,11539809,1012093,11673943,824431,119254,936557,1065.175458,285.16610360000004,129.3976342,37.42419335,18.94906301,-10.42914297,4977688.275,8,32.318231,-86.902298
